Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,120,20,10,2,0.9307760141093474,0.7201091128719838,0.5552407932011332,0.5326312563389966,0.7201091128719839,0.6983372921615202,0.4608150470219436
32,1,120,20,20,0.5,0.9325396825396826,0.7245952371026471,0.565752128666036,0.5446972404578668,0.7245952371026471,0.7136038186157518,0.46865203761755486
32,1,120,20,20,1,0.9296002351557907,0.7201630033035851,0.5519176800748362,0.5269578054926843,0.7201630033035852,0.6844547563805105,0.46238244514106586
32,1,120,20,20,2,0.9310699588477366,0.7027060622668349,0.5342601787487586,0.5218207849132767,0.7027060622668349,0.7289972899728997,0.4216300940438871
32,3,80,10,10,0.5,0.9306290417401528,0.7298645519925733,0.5661764705882353,0.5392426519383665,0.7298645519925733,0.6844444444444444,0.4827586206896552
32,3,80,10,10,1,0.9331275720164609,0.7242169872808413,0.5670789724072312,0.5474584625600325,0.7242169872808413,0.7215496368038741,0.4670846394984326
32,3,80,10,10,2,0.934156378600823,0.7247846162136989,0.5708812260536399,0.5532527053622819,0.7247846162136989,0.7339901477832512,0.4670846394984326
32,3,80,10,20,0.5,0.9325396825396826,0.723190018678627,0.5641025641025641,0.5437213309723299,0.7231900186786269,0.7156626506024096,0.46551724137931033
32,3,80,10,20,1,0.9296002351557907,0.7222708309396153,0.5544186046511629,0.5285869354123467,0.7222708309396153,0.6819221967963387,0.4670846394984326
32,3,80,10,20,2,0.9312169312169312,0.7091106350224764,0.54296875,0.5270171005987623,0.7091106350224763,0.7202072538860104,0.43573667711598746
32,3,80,20,10,0.5,0.938124632569077,0.7325949157936587,0.5924491771539206,0.5798940183989936,0.7325949157936585,0.7746835443037975,0.47962382445141066
32,3,80,20,10,1,0.9368018812463257,0.7311624979536888,0.5865384615384616,0.5715952519580105,0.7311624979536888,0.7587064676616916,0.4780564263322884
32,3,80,20,10,2,0.9334215167548501,0.7166504656438331,0.5589094449853943,0.5440371927777438,0.7166504656438331,0.7377892030848329,0.4498432601880878
32,3,80,20,20,0.5,0.9313639035861259,0.7316752196543488,0.5703771849126035,0.544052400333184,0.7316752196543487,0.6904231625835189,0.48589341692789967
32,3,80,20,20,1,0.9290123456790124,0.7191360347013708,0.5490196078431373,0.5233691785590241,0.7191360347013708,0.6789838337182448,0.4608150470219436
32,3,80,20,20,2,0.9343033509700176,0.7262709244852701,0.5730659025787966,0.5549948051674465,0.7262709244852701,0.7334963325183375,0.4702194357366771
32,3,120,10,10,0.5,0.934156378600823,0.7275950530617391,0.5741444866920152,0.5550783820221336,0.727595053061739,0.7294685990338164,0.47335423197492166
32,3,120,10,10,1,0.9325396825396826,0.7358369844948077,0.5785123966942148,0.5526832589251056,0.7358369844948076,0.6984478935698448,0.493730407523511
32,3,120,10,10,2,0.9273956496178718,0.7154336095302686,0.5400372439478585,0.5128741157577216,0.7154336095302686,0.6651376146788991,0.45454545454545453
32,3,120,10,20,0.5,0.9300411522633745,0.7225141004822685,0.5559701492537313,0.5308661711130447,0.7225141004822686,0.6866359447004609,0.4670846394984326
32,3,120,10,20,1,0.9335684891240447,0.7279733028835448,0.5727788279773156,0.5522745140568344,0.7279733028835447,0.7214285714285714,0.47492163009404387
32,3,120,10,20,2,0.9348912404467961,0.7301083299355247,0.5792972459639126,0.5605752809247141,0.7301083299355247,0.7349397590361446,0.4780564263322884
32,3,120,20,10,0.5,0.9328336272780717,0.7310808997058396,0.5740913327120224,0.5507137147179372,0.7310808997058396,0.7080459770114943,0.4827586206896552
32,3,120,20,10,1,0.9307760141093474,0.7201091128719838,0.5552407932011332,0.5326312563389966,0.7201091128719839,0.6983372921615202,0.4608150470219436
32,3,120,20,10,2,0.9335684891240447,0.729378521307565,0.5743879472693032,0.5532247182584353,0.7293785213075649,0.7193396226415094,0.4780564263322884
32,3,120,20,20,0.5,0.9312169312169312,0.7238654284746873,0.5609756097560975,0.5375676024076791,0.7238654284746873,0.6985981308411215,0.46865203761755486
32,3,120,20,20,1,0.9315108759553204,0.7303510910778798,0.5693160813308688,0.5437663468111023,0.7303510910778798,0.6936936936936937,0.4827586206896552
32,3,120,20,20,2,0.932392710170488,0.7308376301631864,0.5724907063197027,0.5483758617748749,0.7308376301631864,0.7031963470319634,0.4827586206896552
64,1,80,10,10,0.5,0.930922986478542,0.7005171447832537,0.530938123752495,0.5195172610796167,0.7005171447832538,0.7307692307692307,0.4169278996865204
64,1,80,10,10,1,0.9328336272780717,0.7191365431016689,0.5601539942252166,0.5424915330740311,0.7191365431016689,0.7256857855361596,0.4561128526645768
64,1,80,10,10,2,0.9363609641387419,0.7316218376230456,0.585645933014354,0.5694245904536495,0.7316218376230456,0.7518427518427518,0.47962382445141066
64,1,80,10,20,0.5,0.9301881246325691,0.7232977995418296,0.5573159366262815,0.5321649726592037,0.7232977995418296,0.6873563218390805,0.46865203761755486
64,1,80,10,20,1,0.9313639035861259,0.7162178169901279,0.5522531160115053,0.5327825679620907,0.716217816990128,0.7111111111111111,0.45141065830721006
64,1,80,10,20,2,0.9278365667254557,0.7023273040447311,0.5246853823814134,0.5044323216351785,0.7023273040447311,0.6860759493670886,0.42476489028213166
64,1,80,20,10,0.5,0.9326866549088771,0.7190554532541178,0.5596153846153845,0.5416581759756226,0.7190554532541178,0.7238805970149254,0.4561128526645768
64,1,80,20,10,1,0.9325396825396826,0.7098404436504362,0.5477832512315272,0.5347569848814429,0.7098404436504362,0.7374005305039788,0.43573667711598746
64,1,80,20,10,2,0.9335684891240447,0.7223524291874646,0.5662188099808061,0.5485336871862674,0.7223524291874646,0.7301980198019802,0.46238244514106586
64,1,80,20,20,0.5,0.9319517930629042,0.7207578316523925,0.5594671741198859,0.539012429790292,0.7207578316523925,0.711864406779661,0.4608150470219436
64,1,80,20,20,1,0.9329805996472663,0.7220280697972601,0.5640535372848948,0.5452123308523622,0.7220280697972602,0.7230392156862745,0.46238244514106586
64,1,80,20,20,2,0.9272486772486772,0.7034081630785468,0.5244956772334294,0.5023819604942144,0.7034081630785468,0.6774193548387096,0.4278996865203762
64,1,120,10,10,0.5,0.9357730746619636,0.7355131335049014,0.5881244109330819,0.5686468922608345,0.7355131335049014,0.7375886524822695,0.4890282131661442
64,1,120,10,10,1,0.9334215167548501,0.7187582932798632,0.5614714424007744,0.5453972427355352,0.7187582932798632,0.7341772151898734,0.45454545454545453
64,1,120,10,10,2,0.9287184009406232,0.7049216707660677,0.5304937076476283,0.5109004670720769,0.7049216707660677,0.6936708860759494,0.42946708463949845
64,1,120,10,20,0.5,0.9282774838330394,0.7025705735873844,0.5262135922330097,0.506849080189839,0.7025705735873844,0.6913265306122449,0.42476489028213166
64,1,120,10,20,1,0.9331275720164609,0.7200013320087811,0.5620789220404235,0.544632393075583,0.720001332008781,0.7281795511221946,0.45768025078369906
64,1,120,10,20,2,0.9318048206937096,0.7059219483526306,0.5405940594059406,0.5280806400380356,0.7059219483526306,0.7338709677419355,0.4278996865203762
64,1,120,20,10,0.5,0.9315108759553204,0.7099754239295886,0.544921875,0.5291966097490609,0.7099754239295887,0.7227979274611399,0.4373040752351097
64,1,120,20,10,1,0.937389770723104,0.746241650796104,0.6048237476808905,0.5837302306884219,0.7462416507961042,0.740909090909091,0.5109717868338558
64,1,120,20,10,2,0.9285714285714286,0.7160823283106773,0.5440900562851783,0.5188780596633034,0.7160823283106773,0.677570093457944,0.45454545454545453
64,1,120,20,20,0.5,0.9366549088771311,0.7296761896821176,0.5843780135004821,0.5699175816853411,0.7296761896821176,0.7593984962406015,0.47492163009404387
64,1,120,20,20,1,0.9332745443856555,0.7292163416124627,0.5733082706766918,0.551620776073865,0.7292163416124627,0.715962441314554,0.4780564263322884
64,1,120,20,20,2,0.9331275720164609,0.7298378609769217,0.5735707591377694,0.5513088012636419,0.7298378609769217,0.7132867132867133,0.47962382445141066
64,3,80,10,10,0.5,0.931657848324515,0.7100565137771397,0.5454545454545454,0.5300467744827546,0.7100565137771397,0.7246753246753247,0.4373040752351097
64,3,80,10,10,1,0.9303350970017636,0.7072188775131497,0.5380116959064327,0.5209827833400574,0.7072188775131497,0.711340206185567,0.43260188087774293
64,3,80,10,10,2,0.930922986478542,0.7166771566594847,0.5515267175572519,0.5308563037419841,0.7166771566594847,0.7048780487804878,0.45297805642633227
64,3,80,10,20,0.5,0.9315108759553204,0.7275406542298396,0.5661080074487895,0.5416968693581028,0.7275406542298397,0.6972477064220184,0.47648902821316613
64,3,80,10,20,1,0.9379776601998824,0.7311086075220874,0.5902912621359223,0.5782537071999463,0.7311086075220874,0.7755102040816326,0.47648902821316613
64,3,80,10,20,2,0.9351851851851852,0.7176235438144462,0.5655172413793103,0.554591422439484,0.7176235438144462,0.7612732095490716,0.4498432601880878
64,3,80,20,10,0.5,0.9310699588477366,0.7195686833550758,0.5554502369668247,0.5336985308478897,0.7195686833550758,0.7026378896882494,0.4592476489028213
64,3,80,20,10,1,0.9334215167548501,0.7243791669759435,0.5681601525262155,0.5490998984657659,0.7243791669759435,0.7250608272506083,0.4670846394984326
64,3,80,20,10,2,0.9310699588477366,0.7083269359629152,0.541544477028348,0.5256824387848898,0.7083269359629153,0.7194805194805195,0.4341692789968652
64,3,80,20,20,0.5,0.9348912404467961,0.7258926746634644,0.5744476464937559,0.5579147023459946,0.7258926746634645,0.7419354838709677,0.46865203761755486
64,3,80,20,20,1,0.9345972957084068,0.7285409318164024,0.576593720266413,0.5580160035222083,0.7285409318164023,0.7336561743341404,0.47492163009404387
64,3,80,20,20,2,0.935626102292769,0.7277033423252399,0.5788461538461539,0.5630418016773283,0.7277033423252399,0.7487562189054726,0.4717868338557994
64,3,120,10,10,0.5,0.935626102292769,0.7375398712933805,0.5898876404494383,0.5691652211904688,0.7375398712933805,0.7325581395348837,0.493730407523511
64,3,120,10,10,1,0.934156378600823,0.726189834637719,0.5725190839694656,0.5541622449314806,0.726189834637719,0.7317073170731707,0.4702194357366771
64,3,120,10,10,2,0.9301881246325691,0.7071377876655986,0.5374878286270691,0.5201496345041084,0.7071377876655988,0.7095115681233933,0.43260188087774293
64,3,120,10,20,0.5,0.9357730746619636,0.7151374663566102,0.5643070787637089,0.5566760028062397,0.7151374663566102,0.7753424657534247,0.44357366771159873
64,3,120,10,20,1,0.935626102292769,0.7326216068093102,0.5844402277039848,0.5660607304075166,0.7326216068093102,0.7403846153846154,0.4827586206896552
64,3,120,10,20,2,0.9378306878306878,0.7338379545225765,0.5928777670837344,0.5788861531004138,0.7338379545225765,0.7680798004987531,0.4827586206896552
64,3,120,20,10,0.5,0.929159318048207,0.7135962508528415,0.5426944971537002,0.5197644854597723,0.7135962508528415,0.6875,0.4482758620689655
64,3,120,20,10,1,0.9387125220458554,0.7434584133640136,0.6062322946175638,0.5891330844252318,0.7434584133640135,0.7624703087885986,0.5031347962382445
